#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        6199       -0.36   -0.462133  0.00161665
        6200       -0.44   -0.462129  0.00161639
        6201       -0.44   -0.462125  0.00161613
        6202       -0.28   -0.462096  0.00161614
        6203       -0.44   -0.462093  0.00161588
        6204       -0.52   -0.462102  0.00161565
        6205       -0.44   -0.462098  0.00161539
        6206       -0.44   -0.462095  0.00161514
        6207       -0.28   -0.462065  0.00161514
        6208       -0.36   -0.462049  0.00161497
        6209       -0.44   -0.462045  0.00161471
        6210       -0.28   -0.462016  0.00161472
        6211       -0.28   -0.461987  0.00161472
        6212       -0.44   -0.461983  0.00161446
        6213       -0.44    -0.46198  0.00161421
        6214       -0.52   -0.461989  0.00161398
        6215       -0.52   -0.461998  0.00161374
        6216       -0.76   -0.462046   0.0016142
        6217       -0.52   -0.462056  0.00161396
        6218        -0.6   -0.462078  0.00161386
        6219       -0.28   -0.462049  0.00161386
        6220       -0.44   -0.462045  0.00161361
        6221        -0.6   -0.462067   0.0016135
        6222       -0.36   -0.462051  0.00161332
        6223       -0.68   -0.462086  0.00161344
        6224       -0.44   -0.462082  0.00161319
        6225       -0.28   -0.462053   0.0016132
        6226       -0.52   -0.462062  0.00161296
        6227       -0.28   -0.462033  0.00161297
        6228       -0.44    -0.46203  0.00161271
        6229        -0.6   -0.462052  0.00161261
        6230       -0.44   -0.462048  0.00161235
        6231        -0.6    -0.46207  0.00161225
        6232       -0.68   -0.462105  0.00161237
        6233        -0.6   -0.462127  0.00161226
        6234       -0.52   -0.462137  0.00161203
        6235       -0.52   -0.462146  0.00161179
        6236       -0.68   -0.462181  0.00161192
        6237       -0.44   -0.462177  0.00161166
        6238       -0.44   -0.462174  0.00161141
        6239       -0.44    -0.46217  0.00161115
        6240       -0.44   -0.462167   0.0016109
        6241       -0.36    -0.46215  0.00161072
        6242       -0.44   -0.462147  0.00161047
        6243       -0.44   -0.462143  0.00161021
        6244       -0.44    -0.46214  0.00160996
        6245       -0.36   -0.462123  0.00160979
        6246        -0.6   -0.462145  0.00160968
        6247       -0.44   -0.462142  0.00160943
        6248       -0.52   -0.462151  0.00160919
        6249        -0.6   -0.462173  0.00160909
        6250       -0.44    -0.46217  0.00160883
        6251       -0.52   -0.462179   0.0016086
        6252       -0.36   -0.462163  0.00160843
        6253       -0.52   -0.462172   0.0016082
        6254       -0.52   -0.462181  0.00160797
        6255       -0.44   -0.462177  0.00160772
        6256       -0.44   -0.462174  0.00160746
        6257        -0.2   -0.462132  0.00160775
        6258       -0.44   -0.462128   0.0016075
        6259       -0.52   -0.462138  0.00160727
        6260        -0.6    -0.46216  0.00160716
        6261       -0.44   -0.462156  0.00160691
        6262       -0.28   -0.462127  0.00160692
        6263       -0.52   -0.462136  0.00160669
        6264       -0.44   -0.462133  0.00160643
        6265       -0.52   -0.462142   0.0016062
        6266       -0.52   -0.462151  0.00160597
        6267       -0.44   -0.462148  0.00160572
        6268       -0.52   -0.462157  0.00160549
        6269       -0.44   -0.462153  0.00160524
        6270       -0.52   -0.462163  0.00160501
        6271       -0.36   -0.462146  0.00160484
        6272       -0.36    -0.46213  0.00160466
        6273       -0.12   -0.462076  0.00160533
        6274       -0.52   -0.462085   0.0016051
        6275       -0.44   -0.462081  0.00160485
        6276       -0.44   -0.462078   0.0016046
        6277       -0.44   -0.462074  0.00160435
        6278       -0.44   -0.462071   0.0016041
        6279       -0.52    -0.46208  0.00160387
        6280        -0.6   -0.462102  0.00160376
        6281       -0.44   -0.462098  0.00160351
        6282       -0.44   -0.462095  0.00160326
        6283        -0.2   -0.462053  0.00160355
        6284       -0.36   -0.462037  0.00160338
        6285       -0.52   -0.462046  0.00160315
        6286       -0.44   -0.462043   0.0016029
        6287       -0.52   -0.462052  0.00160267
        6288       -0.52   -0.462061  0.00160244
        6289       -0.28   -0.462032  0.00160245
        6290       -0.52   -0.462041  0.00160222
        6291       -0.52   -0.462051  0.00160199
        6292        -0.6   -0.462072  0.00160188
        6293        -0.6   -0.462094  0.00160178
        6294       -0.44   -0.462091  0.00160153
        6295        -0.6   -0.462113  0.00160142
        6296       -0.68   -0.462147  0.00160154
        6297       -0.52   -0.462157  0.00160132
        6298       -0.44   -0.462153  0.00160107
        6299        -0.2   -0.462111  0.00160135
        6300       -0.44   -0.462108   0.0016011
        6301       -0.52   -0.462117  0.00160087
        6302       -0.44   -0.462114  0.00160062
        6303       -0.36   -0.462097  0.00160045
        6304       -0.36   -0.462081  0.00160028
        6305       -0.44   -0.462078  0.00160003
        6306       -0.44   -0.462074  0.00159978
        6307       -0.28   -0.462045  0.00159979
        6308       -0.44   -0.462042  0.00159954
        6309        -0.2      -0.462  0.00159982
        6310       -0.12   -0.461946  0.00160049
        6311        -0.2   -0.461905  0.00160077
        6312       -0.36   -0.461888   0.0016006
        6313       -0.44   -0.461885  0.00160035
        6314       -0.44   -0.461882   0.0016001
        6315       -0.28   -0.461853  0.00160011
        6316       -0.52   -0.461862  0.00159988
        6317       -0.28   -0.461833  0.00159988
        6318        -0.6   -0.461855  0.00159978
        6319       -0.28   -0.461826  0.00159979
        6320       -0.36    -0.46181  0.00159961
        6321       -0.52   -0.461819  0.00159939
        6322       -0.44   -0.461816  0.00159914
        6323       -0.52   -0.461825  0.00159891
        6324        -0.6   -0.461847  0.00159881
        6325       -0.52   -0.461856  0.00159858
        6326       -0.52   -0.461865  0.00159836
        6327       -0.52   -0.461875  0.00159813
        6328       -0.52   -0.461884   0.0015979
        6329       -0.52   -0.461893  0.00159768
        6330       -0.44   -0.461889  0.00159743
        6331       -0.28   -0.461861  0.00159744
        6332       -0.28   -0.461832  0.00159744
        6333       -0.36   -0.461816  0.00159727
        6334       -0.36     -0.4618   0.0015971
        6335       -0.44   -0.461796  0.00159685
        6336       -0.36    -0.46178  0.00159668
        6337       -0.28   -0.461752  0.00159668
        6338       -0.12   -0.461698  0.00159734
        6339       -0.44   -0.461694  0.00159709
        6340       -0.44   -0.461691  0.00159685
        6341       -0.28   -0.461662  0.00159685
        6342       -0.36   -0.461646  0.00159668
        6343       -0.28   -0.461618  0.00159669
        6344       -0.36   -0.461602  0.00159651
        6345       -0.28   -0.461573  0.00159652
        6346       -0.36   -0.461557  0.00159635
        6347       -0.28   -0.461528  0.00159635
        6348       -0.44   -0.461525   0.0015961
        6349       -0.52   -0.461534  0.00159588
        6350       -0.44   -0.461531  0.00159563
        6351       -0.52    -0.46154  0.00159541
        6352       -0.36   -0.461524  0.00159524
        6353       -0.52   -0.461533  0.00159501
        6354       -0.52   -0.461542  0.00159479
        6355       -0.76   -0.461589  0.00159523
        6356       -0.52   -0.461598    0.001595
        6357       -0.44   -0.461595  0.00159476
        6358       -0.28   -0.461567  0.00159476
        6359       -0.28   -0.461538  0.00159477
        6360       -0.44   -0.461535  0.00159452
        6361       -0.44   -0.461531  0.00159427
        6362       -0.52    -0.46154  0.00159405
        6363       -0.52    -0.46155  0.00159382
        6364        -0.6   -0.461571  0.00159372
        6365       -0.36   -0.461555  0.00159355
        6366       -0.44   -0.461552   0.0015933
        6367        -0.6   -0.461574   0.0015932
        6368       -0.44    -0.46157  0.00159296
        6369       -0.52    -0.46158  0.00159273
        6370       -0.36   -0.461564  0.00159256
        6371       -0.28   -0.461535  0.00159257
        6372       -0.36   -0.461519   0.0015924
        6373       -0.44   -0.461516  0.00159215
        6374       -0.44   -0.461512   0.0015919
        6375       -0.36   -0.461496  0.00159173
        6376       -0.28   -0.461468  0.00159174
        6377        -0.6    -0.46149  0.00159164
        6378       -0.68   -0.461524  0.00159176
        6379        -0.6   -0.461546  0.00159165
        6380       -0.44   -0.461542  0.00159141
        6381       -0.44   -0.461539  0.00159116
        6382       -0.52   -0.461548  0.00159094
        6383       -0.28    -0.46152  0.00159094
        6384       -0.36   -0.461504  0.00159078
        6385       -0.36   -0.461488  0.00159061
        6386       -0.28   -0.461459  0.00159061
        6387       -0.52   -0.461469  0.00159039
        6388       -0.68   -0.461503  0.00159051
        6389       -0.68   -0.461537  0.00159063
        6390       -0.52   -0.461546   0.0015904
        6391       -0.36    -0.46153  0.00159023
        6392       -0.28   -0.461502  0.00159024
        6393       -0.52   -0.461511  0.00159002
        6394       -0.52    -0.46152  0.00158979
        6395       -0.44   -0.461517  0.00158955
        6396       -0.36   -0.461501  0.00158938
        6397       -0.28   -0.461473  0.00158938
        6398       -0.28   -0.461444  0.00158939
        6399       -0.44   -0.461441  0.00158914
        6400        -0.6   -0.461463  0.00158904
        6401        -0.6   -0.461484  0.00158894
        6402       -0.36   -0.461468  0.00158877
        6403        -0.2   -0.461427  0.00158905
        6404       -0.44   -0.461424   0.0015888
        6405        -0.2   -0.461383  0.00158908
        6406       -0.36   -0.461367  0.00158891
        6407       -0.44   -0.461364  0.00158867
        6408       -0.68   -0.461398  0.00158879
        6409       -0.68   -0.461432   0.0015889
        6410        -0.6   -0.461454   0.0015888
        6411        -0.6   -0.461476   0.0015887
        6412       -0.28   -0.461447  0.00158871
        6413       -0.28   -0.461419  0.00158871
        6414       -0.36   -0.461403  0.00158854
        6415        -0.6   -0.461425  0.00158844
        6416       -0.68   -0.461459  0.00158856
        6417       -0.52   -0.461468  0.00158834
        6418       -0.52   -0.461477  0.00158812
        6419        -0.6   -0.461499  0.00158801
        6420        -0.6    -0.46152  0.00158791
        6421       -0.52   -0.461529  0.00158769
        6422       -0.52   -0.461538  0.00158747
        6423       -0.36   -0.461523   0.0015873
        6424       -0.52   -0.461532  0.00158708
        6425        -0.6   -0.461553  0.00158698
        6426       -0.44    -0.46155  0.00158674
        6427       -0.28   -0.461522  0.00158674
        6428       -0.44   -0.461518   0.0015865
        6429       -0.52   -0.461527  0.00158628
        6430        -0.6   -0.461549  0.00158618
        6431       -0.44   -0.461546  0.00158594
        6432        -0.6   -0.461567  0.00158583
        6433       -0.52   -0.461576  0.00158561
        6434       -0.36    -0.46156  0.00158545
        6435       -0.52    -0.46157  0.00158523
        6436        -0.6   -0.461591  0.00158513
        6437       -0.68   -0.461625  0.00158524
        6438       -0.44   -0.461622    0.001585
        6439       -0.44   -0.461618  0.00158476
        6440       -0.52   -0.461627  0.00158454
        6441       -0.36   -0.461612  0.00158437
        6442        -0.6   -0.461633  0.00158427
        6443       -0.28   -0.461605  0.00158427
        6444       -0.04   -0.461539  0.00158538
        6445       -0.36   -0.461524  0.00158521
        6446       -0.52   -0.461533  0.00158499
        6447       -0.36   -0.461517  0.00158482
        6448       -0.52   -0.461526   0.0015846
        6449       -0.44   -0.461523  0.00158436
        6450       -0.68   -0.461557  0.00158448
        6451       -0.52   -0.461566  0.00158426
        6452       -0.52   -0.461575  0.00158404
